[-975.473, 174.383, 64.2882, -4.32283, -13.3171, -10.1218, -19.1051, -23.5353, -16.288, -12.8545, -17.3, -16.4411, -7.51416]
[-991.045, 161.77, 63.4842, -11.6744, -35.0453, -30.2527, -22.924, -18.2185, -18.3445, -28.0522, -40.0475, -39.175, -24.9504]
[-974.695, 175.21, 64.2035, -6.42356, -18.08, -14.7253, -17.5893, -14.7387, -10.0097, -20.8546, -36.7342, -30.2922, -5.55639]
[-982.822, 164.97, 57.5984, -8.5637, -18.109, -16.4591, -22.2925, -19.2683, -8.68656, -10.0396, -19.7733, -17.0648, -3.53738]
[-991.372, 154.658, 51.5643, -10.5872, -18.7174, -17.7271, -24.0831, -20.6698, -9.46003, -10.1859, -19.3894, -16.8225, -4.13336]
[-983.73, 161.934, 53.2949, -8.50972, -11.238, -8.21955, -18.9425, -19.2303, -5.90053, -4.44986, -18.2794, -22.7791, -10.2195]
[-983.787, 159.64, 49.5506, -8.28486, -7.32634, -5.80959, -19.1911, -20.089, -7.33563, -5.638, -16.5283, -20.4847, -13.2885]
[-994.181, 142.086, 34.3962, -10.8819, -5.45198, -10.5758, -21.2515, -10.5966, 0.332481, -10.8365, -22.7976, -15.8442, -2.79953]
[-822.122, 191.49, -100.185, -41.099, 16.1361, -45.2822, -25.6182, 17.8807, 5.70357, -8.81858, -17.9923, -15.0779, -1.71137]
[-710.166, 227.239, -79.5954, -29.795, -15.7881, -16.6577, -51.5579, -5.47264, -14.5724, -41.4397, -29.1437, -18.9463, -6.22458]
[-811.689, 224.929, 12.2843, -12.2905, -8.59396, 27.9627, -37.6656, -16.4354, 11.4358, -25.8959, -15.1595, -8.26217, -4.1525]
[-828.575, 239.335, 16.2629, -15.5975, 8.46475, 29.8421, -18.8325, -11.3449, 10.2488, -22.2248, -25.8296, -24.7647, -15.3627]
[-860.36, 230.093, 36.8311, 8.60338, 16.5366, 22.4507, -0.297955, -0.923347, 7.37789, -27.1794, -33.0594, -12.9532, -8.69458]
[-888.604, 216.137, 29.0867, -4.54475, 10.9285, 6.97205, 4.18731, 9.96087, 3.08002, -21.977, -24.2431, -12.8394, -14.1275]
